PRIMARY_KEY,STATE,YEAR,ENROLL,TOTAL_REVENUE,FEDERAL_REVENUE,STATE_REVENUE,LOCAL_REVENUE,TOTAL_EXPENDITURE,INSTRUCTION_EXPENDITURE,SUPPORT_SERVICES_EXPENDITURE,OTHER_EXPENDITURE,CAPITAL_OUTLAY_EXPENDITURE,AVG_MATH_4_SCORE,AVG_MATH_8_SCORE,AVG_READING_4_SCORE,AVG_READING_8_SCORE
2019_NEW_JERSEY,NEW_JERSEY,2019,,,,,,,,,,,246.0,292.0,227.0,270.0
2019_NEW_MEXICO,NEW_MEXICO,2019,,,,,,,,,,,231.0,269.0,208.0,252.0
2019_NEW_YORK,NEW_YORK,2019,,,,,,,,,,,237.0,280.0,220.0,262.0
2019_NORTH_CAROLINA,NORTH_CAROLINA,2019,,,,,,,,,,,241.0,284.0,221.0,263.0
2019_NORTH_DAKOTA,NORTH_DAKOTA,2019,,,,,,,,,,,243.0,286.0,221.0,263.0
2019_OHIO,OHIO,2019,,,,,,,,,,,241.0,286.0,222.0,267.0
2019_OKLAHOMA,OKLAHOMA,2019,,,,,,,,,,,237.0,276.0,216.0,258.0
2019_OREGON,OREGON,2019,,,,,,,,,,,236.0,280.0,218.0,264.0
2019_PENNSYLVANIA,PENNSYLVANIA,2019,,,,,,,,,,,244.0,285.0,223.0,264.0
2019_RHODE_ISLAND,RHODE_ISLAND,2019,,,,,,,,,,,239.0,276.0,220.0,262.0
2019_SOUTH_CAROLINA,SOUTH_CAROLINA,2019,,,,,,,,,,,237.0,276.0,216.0,259.0
2019_SOUTH_DAKOTA,SOUTH_DAKOTA,2019,,,,,,,,,,,241.0,287.0,222.0,263.0
2019_TENNESSEE,TENNESSEE,2019,,,,,,,,,,,240.0,280.0,219.0,262.0
2019_TEXAS,TEXAS,2019,,,,,,,,,,,244.0,280.0,216.0,256.0
2019_UTAH,UTAH,2019,,,,,,,,,,,244.0,285.0,225.0,267.0
2019_VERMONT,VERMONT,2019,,,,,,,,,,,239.0,287.0,222.0,268.0
2019_VIRGINIA,VIRGINIA,2019,,,,,,,,,,,247.0,287.0,224.0,262.0
2019_WASHINGTON,WASHINGTON,2019,,,,,,,,,,,240.0,286.0,220.0,266.0
2019_WEST_VIRGINIA,WEST_VIRGINIA,2019,,,,,,,,,,,231.0,272.0,213.0,256.0
2019_WISCONSIN,WISCONSIN,2019,,,,,,,,,,,242.0,289.0,220.0,267.0
2019_WYOMING,WYOMING,2019,,,,,,,,,,,246.0,286.0,227.0,265.0
